lambda,threshold,L_t_Sample_C,L_t_Sample_R,L_g_Black,L_g_White,L_tilde_t,is_primary_minimizer,is_sample_r_minimizer,is_robustness_minimizer
0.45,1,0.24021951219512197,0.24720682007208208,0.21854707792207792,0.2728606356968215,0.45,False,False,False
0.45,2,0.19915447154471547,0.20007624064319382,0.19471049783549782,0.2058475957620212,0.3787372796262277,False,False,False
0.45,3,0.18170731707317073,0.18199334627113947,0.17905844155844158,0.18569682151589242,0.3516933211550216,False,False,False
0.45,4,0.1751138211382114,0.17434848904907124,0.1761634199134199,0.17353300733496332,0.3451272268456342,False,False,True
0.45,5,0.17324390243902443,0.17267812586637096,0.1771780303030303,0.16731866340668297,0.34867378652391257,True,True,False
0.45,6,0.1755691056910569,0.17538813418353202,0.18035714285714285,0.16835778321108397,0.360006086676871,False,False,False
0.45,7,0.18628455284552847,0.1850291100637649,0.1917748917748918,0.1780154849225754,0.38800374847501073,False,False,False
0.45,8,0.19939837398373986,0.19661768782922098,0.20719696969696969,0.1876528117359413,0.42046994372612784,False,False,False
0.45,9,0.21795934959349594,0.21319656224008876,0.22977543290043292,0.2001629991850041,0.4631888375297123,False,False,False
0.45,10,0.23778048780487807,0.2307180482395343,0.2562905844155844,0.20990220048899758,0.5085114616832057,False,False,False
0.45,11,0.2563983739837399,0.24785833102301083,0.2828869047619048,0.2165036674816626,0.55,False,False,False
0.46,1,0.2455577235772358,0.2527003049625728,0.22340367965367966,0.2789242053789731,0.46,False,False,False
0.46,2,0.20273821138211381,0.2035736068755198,0.19849025974025974,0.2091361043194784,0.3853476720665516,False,False,False
0.46,3,0.1840650406504065,0.18418630440809539,0.18177489177489178,0.18751426242868788,0.355904496225761,False,False,False
0.46,4,0.1764650406504065,0.17550596063210427,0.17794372294372296,0.17423797881010597,0.34734774197462254,False,False,True
0.46,5,0.17350569105691055,0.1727696146382035,0.17791666666666667,0.16686226568867157,0.34872531344686,True,True,False
0.46,6,0.1748455284552846,0.1745356251732742,0.18010822510822513,0.16691931540342297,0.35808489495887375,False,False,False
0.46,7,0.18462113821138212,0.18328805101192128,0.19048701298701298,0.1757864710676447,0.3841778890546167,False,False,False
0.46,8,0.1968520325203252,0.19405600221790964,0.20482683982683986,0.18484107579462103,0.4148464683834375,False,False,False
0.46,9,0.21464390243902443,0.20992514555031883,0.2264339826839827,0.19688671556642218,0.4559800819369338,False,False,False
0.46,10,0.23368780487804883,0.22674244524535625,0.2519209956709957,0.20622656886715568,0.49969777614776995,False,False,False
0.46,11,0.2517365853658537,0.24335181591350155,0.2777435064935065,0.21256723716381418,0.54,False,False,False
0.47,1,0.2508959349593496,0.25819378985306346,0.22826028138528137,0.2849877750611247,0.47,False,False,False
0.47,2,0.2063219512195122,0.20707097310784583,0.20227002164502164,0.2124246128769356,0.39195806450687554,False,False,False
0.47,3,0.18642276422764228,0.18637926254505127,0.18449134199134196,0.1893317033414833,0.36011567129650046,False,False,False
0.47,4,0.1778162601626016,0.17666343221513725,0.17972402597402598,0.17494295028524856,0.3495682571036109,False,False,False
0.47,5,0.17376747967479675,0.17286110341003605,0.17865530303030303,0.16640586797066015,0.3487768403698074,True,True,True
0.47,6,0.1741219512195122,0.17368311616301638,0.17985930735930736,0.16548084759576204,0.35616370324087654,False,False,False
0.47,7,0.18295772357723578,0.18154699196007765,0.1891991341991342,0.17355745721271396,0.38035202963422254,False,False,False
0.47,8,0.19430569105691056,0.1914943166065983,0.20245670995670997,0.18202933985330072,0.4092229930407472,False,False,False
0.47,9,0.21132845528455285,0.20665372886054892,0.2230925324675325,0.19361043194784025,0.4487713263441553,False,False,False
0.47,10,0.22959512195121956,0.2227668422511783,0.24755140692640693,0.2025509372453138,0.4908840906123341,False,False,False
0.47,11,0.24707479674796748,0.23884530080399227,0.2726001082251083,0.20863080684596577,0.53,False,False,False
0.48,1,0.2562341463414634,0.2636872747435542,0.2331168831168831,0.29105134474327626,0.48,False,False,False
0.48,2,0.2099056910569106,0.21056833934017188,0.20604978354978357,0.21571312143439283,0.3985684569471995,False,False,False
0.48,3,0.18878048780487805,0.18857222068200719,0.18720779220779224,0.1911491442542787,0.36432684636723983,False,False,False
0.48,4,0.17916747967479674,0.17782090379817023,0.181504329004329,0.17564792176039118,0.35178877223259925,False,False,False
0.48,5,0.17402926829268292,0.1729525921818686,0.17939393939393938,0.16594947025264875,0.34882836729275474,False,False,True
0.48,6,0.17339837398373986,0.17283060715275853,0.1796103896103896,0.16404237978810107,0.35424251152287933,True,True,False
0.48,7,0.18129430894308943,0.17980593290823396,0.18791125541125542,0.17132844335778324,0.37652617021382845,False,False,False
0.48,8,0.19175934959349591,0.18893263099528695,0.2000865800865801,0.17921760391198044,0.40359951769805685,False,False,False
0.48,9,0.2080130081300813,0.20338231217077904,0.21975108225108225,0.19033414832925835,0.44156257075137684,False,False,False
0.48,10,0.22550243902439027,0.2187912392570003,0.2431818181818182,0.1988753056234719,0.48207040507689836,False,False,False
0.48,11,0.24241300813008132,0.23433878569448294,0.26745670995670995,0.20469437652811737,0.52,False,False,False
0.49,1,0.26157235772357723,0.2691807596340449,0.23797348484848482,0.29711491442542787,0.49,False,False,False
0.49,2,0.2134894308943089,0.2140657055724979,0.20982954545454544,0.21900162999185002,0.40517884938752347,False,False,False
0.49,3,0.19113821138211382,0.19076517881896313,0.18992424242424244,0.19296658516707418,0.36853802143797926,False,False,False
0.49,4,0.18051869918699187,0.17897837538120323,0.18328463203463205,0.17635289323553383,0.3540092873615876,False,False,False
0.49,5,0.17429105691056912,0.17304408095370113,0.18013257575757574,0.16549307253463733,0.3488798942157021,False,False,True
0.49,6,0.17267479674796746,0.1719780981425007,0.17936147186147186,0.1626039119804401,0.3523213198048821,True,True,False
0.49,7,0.17963089430894308,0.17806487385639033,0.1866233766233766,0.16909942950285248,0.3727003107934343,False,False,False
0.49,8,0.18921300813008132,0.1863709453839756,0.1977164502164502,0.17640586797066013,0.39797604235536654,False,False,False
0.49,9,0.20469756097560973,0.20011089548100913,0.21640963203463204,0.18705786471067645,0.43435381515859833,False,False,False
0.49,10,0.221409756097561,0.2148156362628223,0.23881222943722943,0.19519967400163002,0.47325671954146253,False,False,False
0.49,11,0.23775121951219513,0.22983227058497366,0.2623133116883117,0.20075794621026896,0.51,False,False,False
0.5,1,0.26691056910569105,0.27467424452453565,0.2428300865800866,0.30317848410757947,0.5,False,False,False
0.5,2,0.21707317073170732,0.21756307180482395,0.21360930735930736,0.22229013854930726,0.41178924182784743,False,False,False
0.5,3,0.19349593495934958,0.19295813695591904,0.19264069264069264,0.1947840260798696,0.3727491965087187,False,False,False
0.5,4,0.181869918699187,0.1801358469642362,0.18506493506493507,0.17705786471067644,0.35622980249057595,False,False,False
0.5,5,0.1745528455284553,0.17313556972553368,0.18087121212121213,0.16503667481662593,0.3489314211386495,False,False,True
0.5,6,0.1719512195121951,0.17112558913224285,0.1791125541125541,0.16116544417277914,0.3504001280868849,True,True,False
0.5,7,0.17796747967479676,0.1763238148045467,0.18533549783549783,0.16687041564792177,0.3688744513730402,False,False,False
0.5,8,0.18666666666666668,0.18380925977266427,0.19534632034632035,0.17359413202933985,0.39235256701267623,False,False,False
0.5,9,0.20138211382113821,0.19683947879123925,0.21306818181818182,0.18378158109209453,0.4271450595658199,False,False,False
0.5,10,0.2173170731707317,0.2108400332686443,0.2344426406926407,0.1915240423797881,0.4644430340060267,False,False,False
0.5,11,0.23308943089430895,0.22532575547546438,0.2571699134199134,0.19682151589242053,0.5,False,False,False
0.51,1,0.2722487804878049,0.2801677294150264,0.24768668831168833,0.3092420537897311,0.51,False,False,False
0.51,2,0.22065691056910572,0.22106043803714998,0.21738906926406928,0.22557864710676448,0.41839963426817134,False,False,False
0.51,3,0.19585365853658537,0.19515109509287495,0.19535714285714284,0.19660146699266504,0.37696037157945816,False,False,False
0.51,4,0.1832211382113821,0.18129331854726918,0.18684523809523806,0.1777628361858191,0.3584503176195643,False,False,False
0.51,5,0.17481463414634144,0.17322705849736625,0.18160984848484849,0.1645802770986145,0.3489829480615969,False,False,False
0.51,6,0.1712276422764228,0.17027308012198503,0.17886363636363636,0.15972697636511815,0.34847893636888766,True,True,True
0.51,7,0.1763040650406504,0.17458275575270307,0.18404761904761904,0.16464140179299105,0.36504859195264616,False,False,False
0.51,8,0.18412032520325203,0.18124757416135293,0.19297619047619047,0.17078239608801957,0.38672909166998587,False,False,False
0.51,9,0.1980666666666667,0.19356806210146937,0.2097267316017316,0.18050529747351263,0.4199363039730414,False,False,False
0.51,10,0.21322439024390244,0.2068644302744663,0.23007305194805194,0.1878484107579462,0.45562934847059094,False,False,False
0.51,11,0.22842764227642276,0.2208192403659551,0.25202651515151514,0.19288508557457212,0.49,False,False,False
0.52,1,0.2775869918699187,0.28566121430551705,0.25254329004329,0.3153056234718826,0.52,False,False,False
0.52,2,0.22424065040650407,0.22455780426947602,0.22116883116883115,0.22886715566422167,0.42501002670849536,False,False,False
0.52,3,0.19821138211382114,0.1973440532298309,0.19807359307359304,0.1984189079054605,0.3811715466501976,False,False,False
0.52,4,0.18457235772357725,0.1824507901303022,0.1886255411255411,0.1784678076609617,0.3606708327485527,False,False,False
0.52,5,0.17507642276422763,0.17331854726919876,0.18234848484848487,0.1641238793806031,0.34903447498454426,False,False,False
0.52,6,0.17050406504065038,0.1694205711117272,0.17861471861471861,0.1582885085574572,0.34655774465089045,True,True,True
0.52,7,0.17464065040650406,0.17284169670085944,0.18275974025974026,0.1624123879380603,0.361222732532252,False,False,False
0.52,8,0.1815739837398374,0.17868588855004158,0.1906060606060606,0.16797066014669926,0.38110561632729556,False,False,False
0.52,9,0.19475121951219512,0.19029664541169947,0.20638528138528137,0.17722901385493073,0.4127275483802629,False,False,False
0.52,10,0.20913170731707315,0.20288882728028831,0.22570346320346318,0.1841727791361043,0.4468156629351551,False,False,False
0.52,11,0.22376585365853657,0.2163127252564458,0.2468831168831169,0.18894865525672372,0.48,False,False,False
0.53,1,0.2829252032520325,0.2911546991960078,0.25739989177489175,0.3213691931540342,0.53,False,False,False
0.53,2,0.22782439024390247,0.22805517050180205,0.22494859307359308,0.2321556642216789,0.43162041914881927,False,False,False
0.53,3,0.2005691056910569,0.1995370113667868,0.20079004329004332,0.20023634881825592,0.38538272172093696,False,False,False
0.53,4,0.18592357723577238,0.18360826171333516,0.19040584415584416,0.17917277913610433,0.36289134787754107,False,False,False
0.53,5,0.1753382113821138,0.17341003604103133,0.18308712121212123,0.16366748166259168,0.3490860019074916,False,False,False
0.53,6,0.16978048780487803,0.16856806210146935,0.17836580086580087,0.15685004074979625,0.3446365529328932,True,True,True
0.53,7,0.1729772357723577,0.17110063764901579,0.18147186147186148,0.16018337408312958,0.35739687311185797,False,False,False
0.53,8,0.17902764227642276,0.17612420293873024,0.1882359307359307,0.16515892420537898,0.3754821409846052,False,False,False
0.53,9,0.19143577235772358,0.1870252287219296,0.20304383116883115,0.17395273023634883,0.40551879278748443,False,False,False
0.53,10,0.20503902439024388,0.1989132242861103,0.22133387445887445,0.1804971475142624,0.43800197739971936,False,False,False
0.53,11,0.21910406504065041,0.21180621014693649,0.2417397186147186,0.18501222493887529,0.47,False,False,False
0.54,1,0.28826341463414634,0.29664818408649846,0.26225649350649355,0.32743276283618583,0.54,False,False,False
0.54,2,0.23140813008130082,0.2315525367341281,0.228728354978355,0.2354441727791361,0.4382308115891433,False,False,False
0.54,3,0.2029268292682927,0.20172996950374275,0.20350649350649352,0.20205378973105137,0.3895938967916764,False,False,False
0.54,4,0.1872747967479675,0.1847657332963682,0.19218614718614718,0.17987775061124694,0.3651118630065294,False,False,False
0.54,5,0.1756,0.17350152481286385,0.1838257575757576,0.16321108394458028,0.349137528830439,False,False,False
0.54,6,0.1690569105691057,0.16771555309121156,0.1781168831168831,0.15541157294213528,0.34271536121489604,True,True,True
0.54,7,0.17131382113821136,0.16935957859717216,0.1801839826839827,0.15795436022819884,0.3535710136914638,False,False,False
0.54,8,0.1764813008130081,0.1735625173274189,0.18586580086580085,0.16234718826405867,0.36985866564191494,False,False,False
0.54,9,0.188120325203252,0.18375381203215968,0.19970238095238094,0.1706764466177669,0.398310037194706,False,False,False
0.54,10,0.20094634146341459,0.19493762129193234,0.21696428571428572,0.1768215158924205,0.42918829186428353,False,False,False
0.54,11,0.21444227642276423,0.2072996950374272,0.23659632034632033,0.18107579462102688,0.45999999999999996,False,False,False
0.55,1,0.29360162601626016,0.3021416689769892,0.2671130952380953,0.33349633251833743,0.55,False,False,False
0.55,2,0.2349918699186992,0.23504990296645412,0.23250811688311693,0.23873268133659334,0.4448412040294672,False,False,False
0.55,3,0.20528455284552846,0.20392292764069866,0.20622294372294372,0.2038712306438468,0.39380507186241587,False,False,False
0.55,4,0.1886260162601626,0.18592320487940117,0.19396645021645023,0.18058272208638956,0.3673323781355178,False,False,False
0.55,5,0.17586178861788618,0.17359301358469642,0.18456439393939397,0.16275468622656886,0.34918905575338643,False,False,False
0.55,6,0.16833333333333333,0.1668630440809537,0.17786796536796537,0.15397310513447432,0.3407941694968988,True,True,True
0.55,7,0.16965040650406502,0.1676185195453285,0.17889610389610391,0.15572534637326813,0.3497451542710697,False,False,False
0.55,8,0.1739349593495935,0.17100083171610755,0.18349567099567102,0.15953545232273839,0.3642351902992246,False,False,False
0.55,9,0.18480487804878049,0.18048239534238977,0.1963609307359307,0.16740016299918498,0.3911012816019275,False,False,False
0.55,10,0.19685365853658535,0.19096201829775433,0.21259469696969696,0.17314588427057861,0.42037460632884777,False,False,False
0.55,11,0.209780487804878,0.2027931799279179,0.23145292207792206,0.17713936430317845,0.44999999999999996,False,False,False
0.56,1,0.29893983739837404,0.3076351538674799,0.271969696969697,0.33955990220048904,0.56,False,False,False
0.56,2,0.23857560975609757,0.23854726919878017,0.2362878787878788,0.24202118989405055,0.4514515964697912,False,False,False
0.56,3,0.20764227642276423,0.20611588577765458,0.20893939393939395,0.20568867155664225,0.3980162469331553,False,False,False
0.56,4,0.18997723577235776,0.18708067646243415,0.19574675324675325,0.18128769356153218,0.36955289326450613,False,False,False
0.56,5,0.17612357723577232,0.17368450235652896,0.18530303030303033,0.16229828850855746,0.34924058267633384,False,False,False
0.56,6,0.16760975609756096,0.16601053507069585,0.17761904761904762,0.15253463732681335,0.3388729777789016,True,False,True
0.56,7,0.1679869918699187,0.16587746049348487,0.1776082251082251,0.1534963325183374,0.34591929485067563,False,True,False
0.56,8,0.17138861788617885,0.1684391461047962,0.1811255411255411,0.15672371638141808,0.35861171495653427,False,False,False
0.56,9,0.1814894308943089,0.1772109786526199,0.1930194805194805,0.16412387938060308,0.38389252600914897,False,False,False
0.56,10,0.1927609756097561,0.18698641530357635,0.2082251082251082,0.16947025264873672,0.4115609207934119,False,False,False
0.56,11,0.20511869918699183,0.19828666481840862,0.2263095238095238,0.17320293398533007,0.43999999999999995,False,False,False
0.57,1,0.3042780487804878,0.3131286387579706,0.27682629870129866,0.3456234718826406,0.57,False,False,False
0.57,2,0.24215934959349594,0.24204463543110616,0.2400676406926407,0.24530969845150774,0.458061988910115,False,False,False
0.57,3,0.21,0.2083088439146105,0.21165584415584415,0.20750611246943768,0.4022274220038946,False,False,False
0.57,4,0.19132845528455283,0.18823814804546715,0.19752705627705627,0.18199266503667483,0.37177340839349443,False,False,False
0.57,5,0.17638536585365852,0.1737759911283615,0.18604166666666666,0.16184189079054603,0.3492921095992812,False,False,False
0.57,6,0.1668861788617886,0.16515802606043806,0.17737012987012984,0.15109616951915242,0.33695178606090437,False,False,True
0.57,7,0.16632357723577235,0.16413640144164127,0.17632034632034635,0.1512673186634067,0.3420934354302816,True,True,False
0.57,8,0.16884227642276425,0.1658774604934849,0.17875541125541128,0.15391198044009782,0.352988239613844,False,False,False
0.57,9,0.1781739837398374,0.17393956196285004,0.18967803030303032,0.1608475957620212,0.3766837704163706,False,False,False
0.57,10,0.18866829268292687,0.1830108123093984,0.2038555194805195,0.16579462102689488,0.4027472352579762,False,False,False
0.57,11,0.20045691056910572,0.19378014970889937,0.22116612554112555,0.1692665036674817,0.43000000000000005,False,False,False
0.58,1,0.30961626016260163,0.3186221236484613,0.2816829004329004,0.35168704156479214,0.58,False,False,False
0.58,2,0.24574308943089426,0.24554200166343218,0.2438474025974026,0.24859820700896493,0.46467238135043903,False,False,False
0.58,3,0.21235772357723573,0.21050180205156638,0.21437229437229438,0.20932355338223307,0.4064385970746341,False,False,False
0.58,4,0.19267967479674797,0.18939561962850013,0.1993073593073593,0.18269763651181745,0.37399392352248284,False,False,False
0.58,5,0.17664715447154472,0.17386747990019405,0.18678030303030305,0.16138549307253464,0.3493436365222286,False,False,False
0.58,6,0.16616260162601626,0.16430551705018023,0.17712121212121212,0.14965770171149143,0.33503059434290716,False,False,True
0.58,7,0.16466016260162603,0.1623953423897976,0.17503246753246754,0.14903830480847596,0.3382675760098875,True,True,False
0.58,8,0.1662959349593496,0.16331577488217355,0.1763852813852814,0.15110024449877754,0.3473647642711537,False,False,False
0.58,9,0.17485853658536588,0.17066814527308014,0.1863365800865801,0.1575713121434393,0.36947501482359213,False,False,False
0.58,10,0.18457560975609758,0.17903520931522043,0.19948593073593077,0.16211898940505298,0.3939335497225404,False,False,False
0.58,11,0.19579512195121954,0.1892736345993901,0.21602272727272728,0.16533007334963326,0.42000000000000004,False,False,False
0.59,1,0.3149544715447154,0.32411560853895205,0.28653950216450214,0.35775061124694374,0.59,False,False,False
0.59,2,0.24932682926829267,0.24903936789575823,0.24762716450216452,0.25188671556642217,0.47128277379076294,False,False,False
0.59,3,0.21471544715447155,0.21269476018852232,0.21708874458874458,0.21114099429502853,0.4106497721453735,False,False,False
0.59,4,0.19403089430894307,0.19055309121153313,0.20108766233766234,0.18340260798696006,0.3762144386514712,False,False,False
0.59,5,0.1769089430894309,0.17395896867202662,0.18751893939393938,0.16092909535452324,0.34939516344517596,False,False,False
0.59,6,0.1654390243902439,0.16345300803992238,0.17687229437229438,0.1482192339038305,0.33310940262490996,False,False,True
0.59,7,0.16299674796747968,0.16065428333795398,0.17374458874458873,0.14680929095354525,0.3344417165894934,True,True,False
0.59,8,0.16374959349593496,0.1607540892708622,0.17401515151515154,0.14828850855745723,0.34174128892846334,False,False,False
0.59,9,0.1715430894308943,0.16739672858331023,0.18299512987012986,0.15429502852485738,0.36226625923081357,False,False,False
0.59,10,0.1804829268292683,0.17505960632104242,0.19511634199134198,0.1584433577832111,0.3851198641871046,False,False,False
0.59,11,0.19113333333333335,0.1847671194898808,0.210879329004329,0.16139364303178486,0.41000000000000003,False,False,False
0.6,1,0.3202926829268293,0.3296090934294427,0.2913961038961039,0.36381418092909534,0.6,False,False,False
0.6,2,0.2529105691056911,0.25253673412808425,0.2514069264069264,0.25517522412387933,0.47789316623108696,False,False,False
0.6,3,0.21707317073170732,0.21488771832547823,0.2198051948051948,0.21295843520782393,0.41486094721611294,False,False,False
0.6,4,0.1953821138211382,0.1917105627945661,0.20286796536796536,0.18410757946210268,0.37843495378045955,False,False,False
0.6,5,0.17717073170731706,0.17405045744385916,0.18825757575757573,0.1604726976365118,0.34944669036812337,False,False,False
0.6,6,0.16471544715447153,0.16260049902966453,0.1766233766233766,0.14678076609616955,0.33118821090691275,False,False,False
0.6,7,0.16133333333333333,0.15891322428611035,0.17245670995670997,0.14458027709861448,0.33061585716909925,False,False,True
0.6,8,0.16120325203252034,0.15819240365955087,0.17164502164502163,0.14547677261613695,0.33611781358577303,True,True,False
0.6,9,0.16822764227642278,0.16412531189354035,0.17965367965367965,0.15101874490627548,0.3550575036380351,False,False,False
0.6,10,0.17639024390243901,0.17108400332686444,0.19074675324675325,0.1547677261613692,0.3763061786516688,False,False,False
0.6,11,0.18647154471544714,0.1802606043803715,0.20573593073593077,0.15745721271393645,0.4,False,False,False
0.61,1,0.3256308943089431,0.33510257831993345,0.2962527056277056,0.36987775061124695,0.61,False,False,False
0.61,2,0.25649430894308944,0.2560341003604103,0.2551866883116883,0.2584637326813366,0.48450355867141087,False,False,False
0.61,3,0.21943089430894305,0.21708067646243415,0.222521645021645,0.2147758761206194,0.4190721222868523,False,False,False
0.61,4,0.19673333333333334,0.1928680343775991,0.20464826839826838,0.1848125509372453,0.3806554689094479,False,False,False
0.61,5,0.17743252032520326,0.1741419462156917,0.18899621212121212,0.1600162999185004,0.3494982172910708,False,False,False
0.61,6,0.16399186991869918,0.1617479900194067,0.17637445887445888,0.14534229828850856,0.32926701918891554,False,False,False
0.61,7,0.159669918699187,0.1571721652342667,0.1711688311688312,0.14235126324368377,0.32678999774870515,False,False,True
0.61,8,0.1586569105691057,0.15563071804823952,0.1692748917748918,0.14266503667481664,0.3304943382430827,True,True,False
0.61,9,0.16491219512195124,0.16085389520377047,0.17631222943722946,0.14774246128769356,0.3478487480452567,False,False,False
0.61,10,0.17229756097560978,0.16710840033268645,0.18637716450216452,0.1510920945395273,0.367492493116233,False,False,False
0.61,11,0.181809756097561,0.17575408927086222,0.20059253246753248,0.15352078239608802,0.39,False,False,False
0.62,1,0.3309691056910569,0.3405960632104242,0.3011093073593074,0.3759413202933985,0.62,False,False,False
0.62,2,0.2600780487804878,0.25953146659273635,0.2589664502164502,0.2617522412387938,0.4911139511117349,False,False,False
0.62,3,0.22178861788617887,0.2192736345993901,0.2252380952380952,0.21659331703341483,0.4232832973575918,False,False,False
0.62,4,0.19808455284552845,0.19402550596063212,0.2064285714285714,0.18551752241238795,0.3828759840384363,False,False,False
0.62,5,0.17769430894308946,0.17423343498752428,0.18973484848484848,0.159559902200489,0.3495497442140182,False,False,False
0.62,6,0.16326829268292684,0.16089548100914888,0.17612554112554113,0.1439038304808476,0.32734582747091834,False,False,False
0.62,7,0.15800650406504066,0.15543110618242306,0.16988095238095238,0.14012224938875306,0.32296413832831106,False,False,True
0.62,8,0.15611056910569104,0.1530690324369282,0.16690476190476192,0.13985330073349636,0.3248708629003924,True,True,False
0.62,9,0.16159674796747966,0.15758247851400053,0.17297077922077922,0.14446617766911166,0.34063999245247817,False,False,False
0.62,10,0.16820487804878048,0.16313279733850847,0.18200757575757576,0.1474164629176854,0.3586788075807972,False,False,False
0.62,11,0.1771479674796748,0.17124757416135294,0.1954491341991342,0.1495843520782396,0.38,False,False,False
0.63,1,0.33630731707317074,0.3460895481009149,0.3059659090909091,0.38200488997555015,0.63,False,False,False
0.63,2,0.2636617886178862,0.2630288328250624,0.26274621212121213,0.26504074979625103,0.4977243435520588,False,False,False
0.63,3,0.22414634146341464,0.22146659273634597,0.2279545454545455,0.2184107579462103,0.4274944724283312,False,False,False
0.63,4,0.19943577235772358,0.1951829775436651,0.20820887445887448,0.18622249388753057,0.38509649916742467,False,False,False
0.63,5,0.17795609756097558,0.1743249237593568,0.19047348484848486,0.1591035044824776,0.34960127113696554,False,False,False
0.63,6,0.16254471544715446,0.16004297199889103,0.17587662337662335,0.14246536267318663,0.3254246357529211,False,False,False
0.63,7,0.1563430894308943,0.15369004713057943,0.1685930735930736,0.13789323553382232,0.31913827890791696,False,False,True
0.63,8,0.15356422764227642,0.15050734682561687,0.16453463203463203,0.13704156479217602,0.31924738755770204,True,True,False
0.63,9,0.15828130081300815,0.15431106182423066,0.169629329004329,0.14118989405052976,0.33343123685969966,False,False,False
0.63,10,0.16411219512195122,0.15915719434433045,0.177637987012987,0.14374083129584353,0.3498651220453614,False,False,False
0.63,11,0.1724861788617886,0.1667410590518436,0.19030573593073594,0.1456479217603912,0.37,False,False,False
0.64,1,0.3416455284552845,0.35158303299140564,0.31082251082251083,0.38806845965770176,0.64,False,False,False
0.64,2,0.26724552845528454,0.26652619905738845,0.26652597402597406,0.26832925835370824,0.5043347359923828,False,False,False
0.64,3,0.22650406504065043,0.22365955087330192,0.2306709956709957,0.22022819885900569,0.43170564749907064,False,False,False
0.64,4,0.2007869918699187,0.1963404491266981,0.2099891774891775,0.18692746536267318,0.387317014296413,False,False,False
0.64,5,0.17821788617886178,0.17441641253118936,0.19121212121212122,0.1586471067644662,0.34965279805991295,False,False,False
0.64,6,0.1618211382113821,0.15919046298863324,0.17562770562770563,0.14102689486552566,0.32350344403492387,False,False,False
0.64,7,0.15467967479674796,0.1519489880787358,0.1673051948051948,0.1356642216788916,0.31531241948752287,False,False,False
0.64,8,0.15101788617886178,0.14794566121430552,0.16216450216450215,0.13422982885085574,0.31362391221501174,True,True,True
0.64,9,0.15496585365853657,0.15103964513446075,0.16628787878787876,0.13791361043194783,0.3262224812669212,False,False,False
0.64,10,0.16001951219512192,0.15518159135015247,0.17326839826839827,0.14006519967400163,0.3410514365099256,False,False,False
0.64,11,0.16782439024390242,0.16223454394233433,0.18516233766233767,0.14171149144254278,0.36,False,False,False
0.65,1,0.34698373983739844,0.35707651788189637,0.3156791125541126,0.3941320293398533,0.65,False,False,False
0.65,2,0.2708292682926829,0.27002356528971444,0.2703057359307359,0.27161776691116546,0.5109451284327068,False,False,False
0.65,3,0.22886178861788617,0.22585250901025783,0.2333874458874459,0.22204563977180117,0.43591682256981007,False,False,False
0.65,4,0.20213821138211382,0.19749792070973107,0.21176948051948052,0.18763243683781583,0.3895375294254014,False,False,False
0.65,5,0.17847967479674798,0.1745079013030219,0.19195075757575758,0.15819070904645477,0.3497043249828603,False,False,False
0.65,6,0.16109756097560976,0.15833795397837538,0.17537878787878788,0.1395884270578647,0.3215822523169266,False,False,False
0.65,7,0.15301626016260161,0.15020792902689215,0.16601731601731598,0.13343520782396087,0.31148656006712877,False,False,False
0.65,8,0.14847154471544713,0.14538397560299418,0.1597943722943723,0.13141809290953543,0.30800043687232137,True,True,True
0.65,9,0.15165040650406503,0.14776822844469087,0.16294642857142858,0.13463732681336593,0.3190137256741427,False,False,False
0.65,10,0.15592682926829268,0.15120598835597449,0.16889880952380953,0.13638956805215974,0.3322377509744898,False,False,False
0.65,11,0.16316260162601626,0.15772802883282505,0.18001893939393937,0.13777506112469437,0.35,False,False,False
0.66,1,0.3523219512195122,0.362570002772387,0.3205357142857143,0.4001955990220049,0.66,False,False,False
0.66,2,0.2744130081300813,0.2735209315220405,0.27408549783549785,0.2749062754686227,0.5175555208730307,False,False,False
0.66,3,0.23121951219512196,0.22804546714721374,0.2361038961038961,0.2238630806845966,0.4401279976405495,False,False,False
0.66,4,0.20348943089430896,0.19865539229276405,0.21354978354978355,0.18833740831295845,0.39175804455438973,False,False,False
0.66,5,0.17874146341463415,0.17459939007485445,0.19268939393939397,0.15773431132844334,0.3497558519058077,False,False,False
0.66,6,0.16037398373983738,0.15748544496811753,0.17512987012987014,0.13814995925020374,0.3196610605989294,False,False,False
0.66,7,0.15135284552845527,0.14846686997504852,0.16472943722943723,0.13120619396903013,0.3076607006467347,False,False,False
0.66,8,0.1459252032520325,0.14282228999168284,0.1574242424242424,0.12860635696821515,0.30237696152963106,True,True,True
0.66,9,0.14833495934959348,0.14449681175492096,0.15960497835497836,0.13136104319478403,0.31180497008136426,False,False,False
0.66,10,0.15183414634146342,0.1472303853617965,0.16452922077922078,0.13271393643031784,0.323424065439054,False,False,False
0.66,11,0.15850081300813007,0.15322151372331577,0.1748755411255411,0.13383863080684597,0.33999999999999997,False,False,False
0.67,1,0.35766016260162603,0.3680634876628777,0.32539231601731605,0.4062591687041565,0.67,False,False,False
0.67,2,0.2779967479674797,0.27701829775436654,0.2778652597402597,0.2781947840260799,0.5241659133133547,False,False,False
0.67,3,0.23357723577235776,0.23023842528416968,0.2388203463203463,0.22568052159739202,0.4443391727112889,False,False,False
0.67,4,0.20484065040650407,0.19981286387579708,0.2153300865800866,0.18904237978810104,0.3939785596833781,False,False,False
0.67,5,0.1790032520325203,0.174690878846687,0.1934280303030303,0.15727791361043197,0.3498073788287551,False,False,False
0.67,6,0.15965040650406503,0.15663293595785974,0.1748809523809524,0.1367114914425428,0.3177398688809322,False,False,False
